lat,lon,driver_age,driver_experience,vehicle_age,vehicle_type,speed,weather,road_type,light_condition,traffic_density,surface_condition,hour_of_day,accident_count,risk
17.507124928036067,78.45402688009453,64,8,12,2,64,0,2,0,1,0,14,11,1
17.306100195389135,78.42226290930972,34,26,6,3,40,0,0,0,0,0,8,4,0
17.31161260318,78.46174838300257,30,35,4,1,35,0,1,0,1,0,6,2,0
17.304468483683355,78.44293109590313,51,38,2,3,50,0,0,0,1,0,14,3,0
17.496574221271516,78.51294893768461,59,16,6,2,76,0,0,0,2,1,18,8,1
17.534963989723465,78.5871955097956,19,1,13,2,88,2,2,1,2,1,3,59,2
17.360415702593645,78.51972653277879,66,2,15,0,113,1,2,1,2,1,23,26,2
17.464730985477537,78.53669554797624,41,18,5,0,48,0,1,0,0,0,6,1,0
17.302905134977024,78.34028245527068,35,20,3,0,41,0,1,0,1,0,19,1,0
17.396683836575136,78.42089405362954,28,8,7,0,28,0,0,0,0,0,11,4,0
17.36879350672565,78.45757840401538,28,8,10,3,68,0,0,1,2,1,5,13,1
17.467973185899684,78.55726870129838,42,23,7,3,46,0,0,0,1,0,17,4,0
17.528987617628086,78.45734675627746,37,5,14,2,82,0,1,0,1,1,19,12,1
17.48266800305997,78.51518720444116,26,5,5,3,59,0,0,1,1,1,15,14,1
17.502395030114215,78.38735341942467,60,1,12,2,86,2,2,1,2,2,0,56,2
17.337482672385004,78.42755036189602,64,0,16,3,107,2,2,1,2,2,0,27,2
17.400187111911894,78.33255833716737,48,5,14,2,80,0,0,0,1,1,12,13,1
17.428285378311816,78.31505225161978,63,0,18,0,112,1,2,1,2,2,1,27,2
17.414857329598135,78.46045613026364,21,2,14,2,85,2,2,1,2,2,4,43,2
17.50386535711371,78.55883912326297,32,8,4,2,36,0,0,0,1,0,8,2,0
17.536812144345966,78.45518071693247,31,26,2,1,44,0,1,0,0,0,14,0,0
17.464655627240774,78.42906080894039,42,10,11,3,78,0,1,0,1,0,21,11,1
17.320595261403962,78.49393762249137,40,24,5,0,21,0,1,0,1,0,8,0,0
17.543667973879064,78.40418317046287,39,2,6,1,60,1,2,1,1,0,20,11,1
17.51548602289525,78.39344862741828,20,3,8,1,64,1,1,0,1,1,18,9,1
17.45188621297536,78.3933923097468,25,39,7,3,20,0,0,0,1,0,11,2,0
17.347375493831596,78.51475998241928,19,0,14,1,104,3,2,1,2,2,0,48,2
17.475574654909472,78.30601031522316,37,4,10,2,67,0,2,1,1,0,9,9,1
17.524365320142497,78.56980033701994,18,2,14,3,98,3,2,1,2,2,23,42,2
17.364938445940084,78.4162946416367,40,27,2,1,23,0,1,0,1,0,14,4,0
17.53487473539105,78.54575665782804,28,39,1,1,28,0,1,0,1,0,12,0,0
17.426313093111965,78.52829722800843,53,6,3,2,31,0,1,0,1,0,15,4,0
17.361807768600794,78.53410965090205,48,6,4,3,45,0,0,0,1,0,10,1,0
17.476774019040278,78.59704956367662,34,11,5,2,71,0,2,0,1,1,1,5,1
17.31819075159105,78.38094621603847,52,24,3,2,44,0,1,0,1,0,17,1,0
17.341074495988117,78.50886917805724,64,18,7,3,69,1,1,0,1,0,17,7,1
17.40269085997269,78.49624367767238,65,0,14,3,104,1,2,1,2,1,4,53,2
17.456037226962284,78.44567690989781,32,30,7,2,50,0,1,0,0,0,6,4,0
17.35738322104304,78.43352284259788,66,1,18,1,100,1,2,1,2,1,1,48,2
17.397029672680095,78.51413713514748,67,0,14,1,92,2,2,1,2,2,4,34,2
17.511948555757005,78.46985236252664,67,0,15,1,104,3,2,1,2,2,3,26,2
17.39783414067179,78.4726984188815,47,12,10,0,69,1,1,0,2,0,12,19,1
17.445760390242423,78.39336524851902,26,21,5,0,35,0,1,0,0,0,11,3,0
17.4800195401695,78.50746026752309,29,8,8,1,70,1,0,0,1,0,13,6,1
17.34213014803594,78.45906582204512,32,12,5,1,55,1,0,1,1,0,9,15,1
17.410089801992203,78.59368254365441,61,10,14,0,63,0,0,1,1,0,5,13,1
17.519334838345245,78.5467441690903,37,12,5,0,28,0,0,0,1,0,19,2,0
17.420519205808972,78.40047946588788,69,1,16,3,101,3,2,1,2,2,22,35,2
17.478648980675015,78.33641592544782,25,13,4,2,38,0,0,0,1,0,18,2,0
17.31200057565753,78.45331580033837,59,17,5,1,82,1,2,0,2,0,17,14,1
17.367050090522056,78.45637987156873,68,2,13,1,96,2,2,1,2,1,22,40,2
17.457461044219876,78.38879714858274,18,2,15,2,108,2,2,1,2,1,22,57,2
17.364115697951558,78.50657528667224,65,0,13,3,102,1,2,1,2,2,2,42,2
17.52118112582864,78.4014323973779,43,10,9,1,83,0,2,0,1,1,13,13,1
17.364694995400004,78.58887806257127,43,8,1,3,51,0,1,0,1,0,7,4,0
17.534766924628226,78.54247056300277,46,30,3,2,46,0,1,0,1,0,9,0,0
17.331296448050637,78.40355766254827,51,20,1,0,35,0,1,0,1,0,18,0,0
17.431850571792516,78.51121229799321,51,14,7,0,82,0,0,0,1,1,17,13,1
17.536648897874556,78.31859998150144,66,2,15,1,117,3,2,1,2,1,2,57,2
17.338134760728565,78.47161459301078,40,25,3,2,30,0,0,0,1,0,17,0,0
17.544808773134044,78.35013533897742,60,0,18,0,104,1,2,1,2,1,23,36,2
17.40442554416965,78.37960535150262,22,16,10,2,61,0,1,1,1,1,9,10,1
17.390345652891387,78.54720878773098,64,15,7,1,58,1,2,1,1,0,22,10,1
17.534038693540197,78.5878729932963,48,35,0,1,51,0,1,0,0,0,8,1,0
17.494905283983847,78.59566469846688,64,1,17,1,118,3,2,1,2,1,3,58,2
17.424250239558674,78.55239094487318,66,2,17,1,119,2,2,1,2,2,0,32,2
17.469775579786123,78.40733947959762,46,11,3,1,47,0,0,0,1,0,10,2,0
17.315754194718842,78.36314485088779,50,7,9,0,60,0,1,1,2,1,10,14,1
17.38546804150967,78.55064406772266,37,32,3,0,52,0,1,0,0,0,6,1,0
17.443765389704094,78.59827599572596,28,16,12,3,78,1,0,0,1,0,21,6,1
17.499295507101973,78.59919585814852,18,1,15,1,107,2,2,1,2,1,3,20,2
17.364420722127804,78.41773745586885,25,12,2,2,54,0,0,0,0,0,7,2,0
17.304331492938925,78.3100828986945,56,18,8,2,70,0,0,0,2,0,16,9,1
17.337764472945224,78.53495952398958,44,33,5,2,23,0,1,0,0,0,7,4,0
17.449926034127685,78.52010653778275,50,7,8,3,77,0,2,1,1,1,11,16,1
17.441252070663207,78.5905079344529,54,10,9,3,76,0,2,0,1,0,23,12,1
17.429582413090934,78.44647234110653,48,21,4,3,30,0,1,0,0,0,13,3,0
17.308300777197843,78.58542894310854,48,28,4,0,23,0,0,0,1,0,16,1,0
17.32212312551298,78.48329429665529,46,24,5,3,28,0,1,0,0,0,15,3,0
17.356975126885427,78.54819809123548,21,0,13,0,96,1,2,1,2,2,4,26,2
17.318049602244795,78.52830237704862,40,25,2,2,54,0,1,0,0,0,17,4,0
17.536153554868505,78.41078423106465,47,27,7,3,38,0,0,0,0,0,16,1,0
17.489565798982255,78.45638881429623,46,36,1,3,28,0,1,0,0,0,16,0,0
17.388864962971034,78.56479462914585,46,18,9,1,76,1,1,1,2,1,21,10,1
17.468290183195066,78.5514397576816,51,8,9,2,64,1,0,0,1,1,2,19,1
17.342721896847518,78.30995680636873,54,12,6,2,45,0,0,0,0,0,17,3,0
17.429653757908834,78.58219360300815,61,18,5,0,72,0,2,0,1,1,8,17,1
17.496562457062183,78.5256665765293,69,2,18,0,87,2,2,1,2,1,4,46,2
17.470468235874193,78.30533939901628,63,3,8,0,79,0,0,0,2,1,11,14,1
17.416399504533114,78.49100090465016,51,28,5,1,22,0,0,0,1,0,12,0,0
17.43019355965963,78.56160562677618,60,0,12,2,112,3,2,1,2,1,3,56,2
17.456389109930623,78.33790347060845,40,11,7,3,75,0,1,1,2,1,9,5,1
17.319644624288756,78.59844578818978,41,38,5,1,22,0,0,0,1,0,7,0,0
17.47704302216132,78.42128692417646,51,26,7,2,33,0,1,0,1,0,8,1,0
17.5334731289444,78.45516708453486,67,2,14,1,107,1,2,1,2,1,0,24,2
17.33491281368908,78.51279624854178,41,34,2,3,25,0,1,0,0,0,8,3,0
17.39811127685566,78.5676907494419,40,36,2,1,23,0,1,0,0,0,11,2,0
17.396143486601314,78.57382154202931,22,2,18,3,104,1,2,1,2,1,0,35,2
17.368163815788357,78.31300596423586,21,2,15,0,98,2,2,1,2,2,3,48,2
17.394824698168048,78.36068638256175,55,2,9,3,55,1,0,1,2,1,11,12,1
17.483015524267337,78.39674362611586,64,2,18,1,93,2,2,1,2,2,0,33,2
17.312974310296283,78.51355506686289,66,0,16,0,99,2,2,1,2,1,3,27,2
17.35840193776248,78.57183330063974,44,24,2,2,38,0,0,0,0,0,18,1,0
17.31099975763958,78.57592939014403,21,2,17,1,118,2,2,1,2,2,4,37,2
17.5151722126435,78.56961783408315,44,17,9,1,60,0,1,1,1,0,14,6,1
17.509711503959384,78.46344059348279,22,13,8,1,67,1,1,1,2,0,21,9,1
17.46486484924433,78.55957866873953,18,2,16,1,89,1,2,1,2,1,1,22,2
17.329599210356914,78.3201325384579,59,9,9,2,79,0,0,0,2,0,5,17,1
17.481475866066223,78.42210487050184,61,1,18,3,107,3,2,1,2,2,0,55,2
17.468014672846373,78.36443701162177,61,0,16,3,108,3,2,1,2,2,22,59,2
17.543598701916544,78.31711641634537,50,18,5,0,41,0,1,0,0,0,13,4,0
17.370043517152908,78.57215559652025,19,0,12,0,110,1,2,1,2,2,3,58,2
17.451251429945888,78.38291424633188,68,0,16,1,101,1,2,1,2,1,4,33,2
17.495663752763896,78.4145064917247,52,16,6,0,68,1,2,1,1,0,16,9,1
17.341630965732723,78.34429055553645,62,1,16,3,107,3,2,1,2,2,1,22,2
17.456953574171887,78.42204484560932,63,2,19,1,117,3,2,1,2,2,3,20,2
17.306716630548955,78.41413074086759,60,1,14,2,108,3,2,1,2,1,2,57,2
17.531099048844133,78.3898186765115,46,22,3,3,43,0,1,0,1,0,19,0,0
17.40104871990222,78.55118438210971,29,12,14,3,83,1,2,0,2,1,15,17,1
17.50507514882066,78.54779090845064,67,1,15,1,111,1,2,1,2,2,22,21,2
17.325071618119726,78.41968133126181,24,10,14,1,55,0,1,1,1,1,12,14,1
17.30143966512453,78.54513844260467,36,17,6,3,48,0,1,0,1,0,14,4,0
17.338214784796083,78.59373148140455,54,22,4,1,43,0,0,0,1,0,10,4,0
17.43437985656702,78.48379676856851,69,2,13,2,98,1,2,1,2,2,1,42,2
17.441057890714394,78.44320920731526,69,1,12,0,103,2,2,1,2,2,1,54,2
17.441986307638157,78.44305304049534,42,37,4,3,46,0,0,0,1,0,18,1,0
17.31822925298175,78.38525340011708,30,19,7,3,62,1,1,0,2,0,8,6,1
17.35245664577264,78.33758027823974,55,9,9,1,61,1,0,1,2,0,6,6,1
17.43651151833953,78.49516649364367,55,7,13,2,83,0,1,1,1,1,19,14,1
17.481052457703342,78.56478432829915,20,6,11,0,72,1,1,0,1,1,4,19,1
17.473866801672465,78.45143867949136,37,17,1,3,27,0,1,0,0,0,17,4,0
17.53207964064693,78.44440324549059,42,13,4,3,28,0,1,0,0,0,9,4,0
17.474253935248818,78.52120712321633,32,20,0,1,36,0,1,0,0,0,13,1,0
17.448234983710428,78.39488104491879,49,23,5,1,32,0,1,0,1,0,19,4,0
17.3891883316734,78.38244181066443,46,39,7,2,31,0,0,0,1,0,10,0,0
17.49052711667436,78.32487525621383,34,4,8,1,61,0,0,0,2,0,9,11,1
17.317508655907947,78.50770084947291,36,12,12,1,67,1,2,0,2,0,20,6,1
17.523496918439314,78.55273424724231,40,17,9,1,75,1,1,1,2,0,17,9,1
17.32719665222114,78.49101625354092,60,18,12,0,73,0,1,1,1,1,6,9,1
17.510002124731,78.33977082100354,33,3,9,3,81,1,2,0,2,1,10,9,1
17.495819420320593,78.54428835580426,32,12,14,1,64,1,2,1,2,0,22,18,1
17.307895253036605,78.49353096154738,56,12,9,1,62,1,2,0,2,1,13,5,1
17.327979904849432,78.3004421466259,44,31,2,3,20,0,1,0,1,0,11,0,0
17.395716303870884,78.4531545280166,52,17,8,3,66,0,1,0,2,1,2,7,1
17.427142672791177,78.40649889174958,26,10,6,1,24,0,0,0,1,0,8,3,0
17.39480297655891,78.45320082073097,54,9,7,1,66,0,2,1,2,0,4,12,1
17.39161538371785,78.59011058257684,31,15,6,3,46,0,0,0,1,0,19,4,0
17.537449978322982,78.31960984726932,51,29,6,3,48,0,0,0,0,0,12,0,0
17.303973348285002,78.36498481073282,50,15,13,1,56,1,1,0,2,0,15,18,1
17.474632089270436,78.30912856069939,68,1,17,0,110,1,2,1,2,1,3,59,2
17.337192144047602,78.39314346993518,63,1,17,2,86,2,2,1,2,2,3,27,2
17.439910082827055,78.31312172169268,43,15,5,2,42,0,1,0,1,0,11,0,0
17.31849601252293,78.466762407548,67,2,14,3,104,3,2,1,2,1,0,41,2
17.364855858357824,78.59641078984667,28,32,5,1,52,0,1,0,1,0,14,4,0
17.44414099085565,78.45489861675259,45,15,11,2,57,0,1,0,1,1,0,10,1
17.404731362376136,78.4151516649135,28,34,0,3,25,0,0,0,1,0,18,0,0
17.53505756035624,78.55259956586701,45,7,4,1,33,0,1,0,0,0,13,3,0
17.519036087490463,78.48119632614967,62,1,18,0,103,1,2,1,2,1,23,53,2
17.321336866248444,78.30363254257047,52,34,1,1,54,0,0,0,0,0,15,3,0
17.48305622160239,78.58681414308357,48,20,2,3,25,0,1,0,1,0,10,3,0
17.31123386311318,78.32430446784937,63,15,6,2,58,0,2,1,1,0,18,18,1
17.522599697270138,78.53072810195894,49,3,11,1,70,1,0,0,1,0,6,16,1
17.32032701832583,78.46680548293828,60,2,19,2,100,2,2,1,2,2,0,32,2
17.377930516948886,78.48057702930454,35,21,6,2,50,0,0,0,0,0,6,1,0
17.321242459358064,78.49407850232947,45,18,5,2,82,0,2,0,2,0,13,16,1
17.32240816952748,78.47803552175117,61,0,18,0,107,2,2,1,2,1,23,43,2
17.316981453591577,78.41383361606428,53,9,9,1,71,0,0,1,2,0,23,14,1
17.528090836404175,78.5600311063518,26,8,1,1,28,0,1,0,0,0,17,1,0
17.48477613405218,78.43879451013446,64,0,12,0,85,3,2,1,2,2,2,58,2
17.425905382772182,78.3603943352795,60,1,17,3,110,2,2,1,2,2,4,43,2
17.465926454948942,78.30589877699276,61,2,12,3,118,2,2,1,2,1,22,26,2
17.439618197904036,78.36831286512336,29,14,7,2,81,1,1,1,1,0,22,14,1
17.323490948852598,78.38027146241346,55,9,14,2,68,0,0,0,2,0,8,11,1
17.369179999385576,78.52339223890355,57,12,6,2,56,1,1,1,1,1,21,13,1
17.493410038849884,78.46811287976462,21,1,16,3,93,2,2,1,2,2,0,38,2
17.357199541372907,78.37011362457312,46,13,4,3,44,0,0,0,1,0,19,2,0
17.39310114080639,78.32416823982149,69,2,16,1,93,3,2,1,2,1,3,30,2
17.494962747223337,78.54208964726519,47,11,4,0,54,0,0,0,1,0,18,0,0
17.311306822227635,78.55195839086001,39,36,4,2,38,0,0,0,0,0,18,1,0
17.49281758667149,78.3070915758139,53,36,5,2,27,0,1,0,1,0,8,3,0
17.400113452170437,78.44745367716787,61,0,12,0,90,3,2,1,2,1,23,31,2
17.348947783697326,78.33951863203636,29,10,2,0,43,0,1,0,0,0,8,0,0
17.413128940960362,78.48483186201086,20,1,15,0,92,1,2,1,2,2,23,21,2
17.527112640333407,78.38304429233739,40,33,1,0,23,0,0,0,1,0,18,0,0
17.54281045822009,78.52418069645502,18,1,15,3,106,1,2,1,2,1,3,48,2
17.543698290536696,78.41935098765065,52,21,6,0,22,0,0,0,1,0,10,0,0
17.31300945942364,78.45306804815975,29,7,10,2,81,1,2,0,1,1,7,8,1
17.517688362584316,78.58412720013256,37,22,5,2,48,0,0,0,1,0,15,1,0
17.488630431183715,78.59990868280643,22,0,13,0,111,2,2,1,2,2,22,38,2
17.353171806378093,78.40089053203621,68,0,16,2,94,2,2,1,2,2,4,48,2
17.545469324088153,78.48398198079795,53,16,6,1,58,1,2,0,1,1,10,11,1
17.476596908639607,78.51491995510901,67,2,14,0,109,2,2,1,2,1,2,39,2
17.323988938736647,78.50606326789504,64,11,7,3,71,1,0,1,1,0,21,10,1
17.47005510096466,78.55248951961413,22,0,12,0,91,1,2,1,2,2,4,49,2
17.4475737356287,78.50648227073407,50,15,0,3,24,0,1,0,1,0,11,3,0
17.356983790635486,78.35259088270729,44,39,7,2,23,0,0,0,1,0,17,1,0
17.5338803213661,78.49466951939912,19,0,17,2,108,2,2,1,2,1,0,34,2
17.54314460441487,78.48230326844661,53,4,7,2,58,1,1,0,1,0,21,6,1
17.517969095099716,78.48168744079383,42,5,13,1,68,1,0,1,1,0,20,14,1
17.490256975625506,78.33345366369637,32,36,1,0,38,0,0,0,1,0,11,4,0
17.513970327365737,78.33870866905171,67,0,14,2,94,2,2,1,2,2,4,37,2
17.37643629857535,78.57533287571187,22,0,18,2,101,1,2,1,2,1,23,32,2
17.39356769893903,78.53546909313343,52,17,1,0,33,0,1,0,1,0,12,3,0
17.458747415399113,78.46864333635257,24,16,5,2,75,0,0,0,1,0,12,5,1
17.457924398205776,78.53214023948664,60,0,17,3,116,1,2,1,2,1,3,45,2
17.49868233518407,78.36200188133672,27,13,8,1,64,1,0,0,2,1,11,16,1
17.489763002516778,78.57347388037566,49,2,14,2,78,1,2,0,2,0,18,14,1
17.379578800033695,78.54726087346867,59,13,14,1,84,0,2,0,1,0,13,6,1
17.5387163201658,78.49317127606234,38,38,0,0,47,0,1,0,0,0,11,0,0
17.52515418302549,78.43372548624583,38,13,10,0,76,0,0,0,1,0,8,6,1
17.34589081123683,78.48465085601474,43,9,14,2,75,0,1,0,2,1,12,14,1
17.502095607809864,78.38062408358692,44,5,11,2,68,1,0,0,2,1,11,5,1
17.460793448834835,78.59362581471585,68,2,19,2,119,3,2,1,2,1,0,45,2
17.383268324013237,78.32325531293789,33,15,13,1,58,1,0,1,2,0,15,7,1
17.473069141129464,78.55618859008662,31,6,1,2,23,0,1,0,1,0,16,3,0
17.453310301449836,78.35496921562265,25,17,12,1,77,1,0,0,1,1,12,18,1
17.363148773279786,78.59734549354445,31,17,12,3,72,0,1,1,2,1,9,16,1
17.525175466002814,78.3662558348889,47,17,2,0,51,0,1,0,0,0,16,3,0
17.30542000291674,78.32826728554934,60,2,19,2,117,3,2,1,2,2,22,40,2
17.473972089419643,78.39531916398529,57,3,12,2,72,1,0,1,1,0,19,17,1
17.31452090304205,78.4740517107682,48,5,4,2,40,0,1,0,1,0,10,3,0
17.54610054517589,78.59520394896313,40,11,1,0,52,0,0,0,0,0,13,3,0
17.320337195160477,78.32311748374029,26,23,0,0,44,0,1,0,0,0,11,1,0
17.424030423535363,78.37875289227378,37,4,8,0,74,0,0,0,1,0,15,7,1
17.37285977082553,78.4110490066909,22,12,7,0,77,1,1,1,1,1,0,8,1
17.319507967663466,78.37895775125402,37,10,9,1,64,1,0,1,1,0,8,12,1
17.31287467048451,78.32653384408172,66,1,12,3,88,2,2,1,2,1,0,53,2
17.359386032718582,78.35377668357233,53,32,4,2,29,0,0,0,0,0,19,2,0
17.424980256852802,78.30935425924042,20,0,14,3,103,3,2,1,2,1,0,38,2
17.308226880745245,78.34078439441166,52,7,8,3,60,0,1,1,1,1,11,17,1
17.49896607854431,78.54319463926682,20,2,16,2,93,2,2,1,2,1,2,35,2
17.350037561061203,78.47806828061363,31,27,5,0,42,0,1,0,0,0,10,0,0
17.386964330285025,78.45813542717052,18,1,18,0,104,1,2,1,2,2,0,35,2
17.329522939549285,78.5482506722405,60,0,19,3,100,1,2,1,2,2,0,53,2
17.416678830600976,78.5586055917032,28,10,12,2,73,1,0,1,2,0,10,18,1
17.384757447762176,78.41026032668745,42,32,4,1,49,0,1,0,0,0,9,0,0
17.347446694358645,78.43528329665287,34,19,13,1,68,1,2,1,2,0,2,15,1
17.314094547822638,78.46954379116708,49,10,7,2,81,1,2,0,1,0,20,16,1
17.45946104497193,78.49034976880178,22,2,17,1,114,3,2,1,2,2,4,20,2
17.45832583159967,78.43277124199851,54,11,8,2,68,0,0,0,2,0,20,6,1
17.379829212604186,78.46432513774518,60,1,17,1,88,1,2,1,2,1,4,48,2
17.30763105398376,78.38540978852984,65,1,19,3,89,3,2,1,2,2,2,35,2
17.480855028422148,78.48981356362458,46,27,4,3,32,0,0,0,1,0,19,4,0
17.38542742178256,78.47249118821901,32,19,10,2,72,0,2,1,2,0,21,8,1
17.372050740830822,78.58957734934656,19,0,16,0,89,2,2,1,2,1,3,36,2
17.323418691957023,78.39098254427027,41,27,3,1,45,0,1,0,0,0,6,3,0
17.382358684584567,78.413918163478,21,1,15,0,100,1,2,1,2,1,3,56,2
17.460894423799132,78.53148807329357,28,34,1,0,21,0,0,0,0,0,18,0,0
17.455521675056968,78.56334902344561,46,16,6,3,38,0,0,0,1,0,14,3,0
17.43013177820229,78.45887352495427,25,6,14,1,83,1,1,1,2,1,3,6,1
17.460229193661018,78.3334600021055,39,19,9,2,66,1,0,1,2,0,3,11,1
17.46812961401926,78.41745770945334,29,24,6,1,20,0,0,0,0,0,15,3,0
17.420430551003324,78.46689115844075,22,1,15,2,112,3,2,1,2,2,22,42,2
17.54872695566161,78.30004040790135,37,11,4,2,22,0,0,0,0,0,7,0,0
17.474007449168745,78.4463562131779,38,36,3,2,47,0,0,0,0,0,10,3,0
17.430560815013703,78.32543760481374,50,31,5,1,31,0,1,0,1,0,15,0,0
17.47359933186998,78.40601083786252,27,4,6,2,80,1,0,0,2,0,8,7,1
17.46777812459361,78.42012493835125,22,7,9,3,84,0,0,0,2,1,7,18,1
17.374229332919345,78.54279521268766,22,0,14,2,114,3,2,1,2,1,22,53,2
17.501152925256335,78.47757956526678,62,1,16,1,87,3,2,1,2,1,4,27,2
17.48663142054024,78.3927623209588,64,8,12,1,80,1,0,0,2,1,7,13,1
17.368919249418987,78.39649552149086,69,2,12,2,90,1,2,1,2,2,1,30,2
17.41789404713754,78.30540196668014,47,23,7,1,47,0,0,0,0,0,17,1,0
17.304579835650888,78.47109972786038,55,16,6,0,62,0,0,1,2,1,0,6,1
17.54247283547044,78.35930936656307,56,9,6,0,57,0,2,0,1,0,6,14,1
17.510489613604587,78.59104933935723,28,16,9,2,59,0,2,1,1,1,6,12,1
17.5236228862187,78.55099118166447,19,0,15,2,111,3,2,1,2,1,3,24,2
17.320875179174667,78.43020580985215,43,30,3,2,54,0,0,0,0,0,11,1,0
17.369428909810143,78.51885299998763,50,19,10,0,66,1,0,0,2,1,5,17,1
17.300341996090886,78.37632614735865,57,16,13,3,67,1,0,1,2,1,9,11,1
17.34157084218902,78.44666934953773,52,17,7,1,52,0,1,0,0,0,19,4,0
17.318374186832504,78.50808541724213,42,11,7,2,34,0,0,0,1,0,15,3,0
17.40791488655742,78.33019124355705,35,12,4,3,52,0,0,0,0,0,10,3,0
17.309014940515567,78.5668244369764,21,2,16,2,86,2,2,1,2,1,23,51,2
17.494767862149693,78.40066443885189,22,0,18,0,113,1,2,1,2,2,1,22,2
17.41460646851123,78.44767692191368,50,6,5,1,60,0,2,1,1,1,14,10,1
17.37055714902953,78.5788045574073,41,3,11,2,68,0,1,0,1,0,13,18,1
17.5375154917627,78.56299522854846,47,15,3,3,40,0,1,0,0,0,9,1,0
17.41401655231673,78.35902215672971,61,0,18,1,95,3,2,1,2,2,1,27,2
17.31136615680123,78.47844692984717,24,6,11,3,68,0,1,1,2,0,20,5,1
17.52143180205924,78.46396684355288,18,0,14,1,96,3,2,1,2,2,23,28,2
17.394612828120998,78.4176856372992,62,1,16,2,117,2,2,1,2,2,0,21,2
17.373339019998497,78.5797337867055,28,6,9,0,64,1,0,1,1,1,4,16,1
17.319145232841905,78.44329511321948,21,0,15,3,107,1,2,1,2,1,23,46,2
17.536388335941865,78.53001715888625,24,7,7,2,65,1,2,0,2,0,15,19,1
17.33574792051321,78.47399513622844,34,7,2,2,37,0,0,0,0,0,11,1,0
17.329709783598492,78.49159312801036,59,17,7,2,56,1,0,0,1,0,12,13,1
17.332715881485846,78.3733101685583,57,17,5,1,58,1,0,1,2,1,8,19,1
17.50599626461293,78.43682014349127,21,15,8,2,71,1,1,1,2,1,21,19,1
17.494961348787786,78.41033579632685,48,16,1,1,47,0,1,0,0,0,17,0,0
17.348408356345054,78.50765392006312,40,2,10,3,63,1,1,0,2,1,7,11,1
17.51615909324026,78.45696982467751,20,2,18,2,111,3,2,1,2,2,2,27,2
17.301408689965356,78.43984234438734,59,3,12,0,81,0,0,0,1,0,19,9,1
17.378588995269084,78.36799692066809,40,27,0,2,54,0,0,0,1,0,6,4,0
17.524969880142788,78.38997391454312,47,13,8,2,64,0,0,1,1,0,17,16,1
17.41380503727045,78.43430202762312,31,10,3,0,48,0,1,0,1,0,18,0,0
17.407935935581232,78.37056321726362,67,2,12,1,85,3,2,1,2,2,3,32,2
17.319712257642657,78.44817679363486,54,6,10,1,62,0,0,0,1,1,2,12,1
17.431339692118403,78.39910352752949,55,4,12,2,83,0,1,0,1,0,8,17,1
17.522196691679056,78.56692734449194,49,5,5,2,57,1,1,0,2,0,3,19,1
17.380397066056013,78.35261657556597,37,12,13,1,72,0,1,1,1,0,11,18,1
17.372747378763105,78.38180671201441,19,2,17,0,100,2,2,1,2,1,0,31,2
17.527851820784548,78.56814210761624,68,2,14,2,92,3,2,1,2,1,22,29,2
17.40172699018072,78.46862183832077,51,32,6,2,24,0,0,0,0,0,15,1,0
17.30004871558433,78.3438311998727,62,2,17,3,91,2,2,1,2,2,0,37,2
17.54560594179003,78.58035546552131,57,3,5,3,65,0,1,1,1,1,6,17,1
17.34530707229594,78.53412710069144,65,1,13,0,97,1,2,1,2,2,4,29,2
17.32657427882793,78.50364220309152,65,2,15,2,118,3,2,1,2,1,4,51,2
17.40533925056927,78.42086198478978,39,23,1,3,37,0,1,0,0,0,9,0,0
17.330433642242312,78.59985263869913,61,1,18,1,114,2,2,1,2,2,1,44,2
17.313690409705508,78.42654845356165,44,20,5,1,42,0,1,0,1,0,12,1,0
17.516979573630007,78.41795856030838,48,24,5,3,39,0,1,0,0,0,7,2,0
17.443937409800963,78.54807717269006,29,12,7,2,76,1,2,1,2,1,15,17,1
17.447818858936234,78.38241945765586,35,8,6,0,41,0,0,0,0,0,15,2,0
17.342242313879957,78.47086729940337,21,2,14,2,107,1,2,1,2,2,22,33,2
17.47418429134104,78.56199687475824,33,27,6,1,27,0,0,0,1,0,9,0,0
17.34009603346092,78.3531581437452,37,13,5,3,62,0,0,0,1,1,14,18,1
17.514022336597552,78.50251518694391,67,1,18,0,98,1,2,1,2,1,23,23,2
17.458507598151257,78.53413189197335,41,13,11,3,55,1,0,0,2,1,2,6,1
17.475488383492582,78.35983759976524,43,13,13,2,79,1,1,1,2,0,15,17,1
17.37461575918637,78.49620990209446,60,0,18,0,119,2,2,1,2,2,22,55,2
17.40019076521883,78.47315996602036,46,22,6,1,29,0,0,0,0,0,17,1,0
17.483395197221487,78.51363974534178,64,2,19,2,88,2,2,1,2,2,4,51,2
17.323912149889,78.52768032186812,23,17,10,2,68,0,1,1,1,0,10,16,1
17.51916340066459,78.55499261144419,26,34,6,3,40,0,0,0,0,0,19,1,0
17.307311820758642,78.49720604465104,28,36,7,3,24,0,1,0,1,0,11,3,0
17.498702387187482,78.4115217884719,45,14,3,1,51,0,0,0,1,0,12,2,0
17.319450028330525,78.32609622170432,19,2,16,2,87,2,2,1,2,1,2,45,2
17.331634220854706,78.45490624879994,65,2,15,3,118,2,2,1,2,2,1,28,2
17.4657657622823,78.3838984221045,56,6,8,2,61,0,2,1,2,1,21,15,1
17.5256792337028,78.37222632444534,64,0,15,1,86,1,2,1,2,2,2,21,2
